time,,Pressure - 3,Pressure -4
11/19/2024 15:02,,1162.80977,1142.855132
11/19/2024 15:02,,1162.805247,1142.834989
11/19/2024 15:02,,1162.7672958517035,1142.827244
11/19/2024 15:02,,1162.777603,1142.8306991523045
11/19/2024 15:02,,1162.7731220599999,1142.818394
11/19/2024 15:02,,1162.767909,1142.8127107540001
11/19/2024 15:02,,1162.76638,1142.812908
11/19/2024 15:02,,1162.7735570811624,1142.798845
11/19/2024 15:02,,1162.756242,1142.7800246813629
11/19/2024 15:02,,1162.738979,1142.776895
11/19/2024 15:02,,1162.7211649539538,1142.788412
11/19/2024 15:02,,1162.8169445798576,1142.792421
11/19/2024 15:02,,1162.7303245997955,1142.802213
11/19/2024 15:02,,1162.764205,1142.7796431693387
11/19/2024 15:02,,1162.7606948616026,1142.790751
11/19/2024 15:02,,1162.736303700422,1142.7794790149999
11/19/2024 15:02,,1162.8133635216018,1142.755467
11/19/2024 15:02,,1162.7133610378949,1142.7578446750001
11/19/2024 15:02,,1162.7850625597764,1142.7600899809618
11/19/2024 15:02,,1162.8720661749735,1142.741309
11/19/2024 15:02,,1162.866014,1142.7384676979998
11/19/2024 15:02,,1162.8502333340882,1142.736467
11/19/2024 15:02,,1162.9431103601696,1142.731551
11/19/2024 15:02,,1162.8992884200002,1142.7205136803607
11/19/2024 15:02,,1163.1236624590001,1142.7239313139999
11/19/2024 15:02,,1163.121298,1142.700454
11/19/2024 15:02,,1163.000115,1142.706895
11/19/2024 15:02,,1162.9824530801604,1142.695828
11/19/2024 15:02,,1163.134842,1142.700685767535
11/19/2024 15:02,,1163.175301,1142.708416
11/19/2024 15:02,,1163.105756,1142.69823
11/19/2024 15:02,,1163.228195,1142.6907634709999
11/19/2024 15:02,,1163.1595474348696,1142.7102677809999
11/19/2024 15:02,,1163.153404,1142.685254965932
11/19/2024 15:02,,1163.1531622329999,1142.6925811709998
11/19/2024 15:02,,1163.142082,1142.6723208429999
11/19/2024 15:02,,1163.076592,1142.657804
11/19/2024 15:02,,1163.1516299268537,1142.675515
11/19/2024 15:02,,1163.1117,1142.6750199438877
11/19/2024 15:02,,1163.093621,1142.6737306270002
11/19/2024 15:02,,1163.218439,1142.660157
11/19/2024 15:02,,1163.00015,1142.647532
11/19/2024 15:02,,1163.143371765531,1142.64468
11/19/2024 15:02,,1163.142003,1142.646065
11/19/2024 15:02,,1163.199242,1142.627721
11/19/2024 15:02,,1163.133728,1142.633627
11/19/2024 15:02,,1163.190943,1142.637992
11/19/2024 15:02,,1163.1376872364729,1142.651326
11/19/2024 15:02,,1163.18484,1142.6313457817819
11/19/2024 15:02,,1163.104509,1142.6279709409998
11/19/2024 15:02,,1163.168501,1142.615238
11/19/2024 15:02,,1163.164825,1142.613302
11/19/2024 15:02,,1163.1583940501002,1142.611448
11/19/2024 15:02,,1163.176933,1142.5933357705412
11/19/2024 15:02,,1163.1695787899998,1142.585119
11/19/2024 15:02,,1163.16605,1142.597079991968
11/19/2024 15:03,,1163.162434,1142.5862130851926
11/19/2024 15:03,,1163.1664506746747,1142.581404035533
11/19/2024 15:03,,1163.144705,1142.5729418150406
11/19/2024 15:03,,1163.143105,1142.5933415989998
11/19/2024 15:03,,1163.147904,1142.5835282586559
11/19/2024 15:03,,1163.158298,1142.571648965409
11/19/2024 15:03,,1163.138661199399,1142.579003
11/19/2024 15:03,,1163.145586,1142.5678248737058
11/19/2024 15:03,,1163.14523,1142.5600691320565
11/19/2024 15:03,,1163.142018,1142.562585484879
11/19/2024 15:03,,1163.129758,1142.5307454505264
11/19/2024 15:03,,1163.1308055721443,1142.5576961502102
11/19/2024 15:03,,1163.1174,1142.5395283864837
11/19/2024 15:03,,1163.129637,1142.553083
11/19/2024 15:03,,1163.128445,1142.5405185645343
11/19/2024 15:03,,1163.1167257030002,1142.542811213376
11/19/2024 15:03,,1163.1268869539076,1142.5267619312897
11/19/2024 15:03,,1163.057162,1142.5298463521422
11/19/2024 15:03,,1163.137918,1142.516717892057
11/19/2024 15:03,,1163.12657,1142.5175849730292
11/19/2024 15:03,,1163.1429662780001,1142.5368595370371
11/19/2024 15:03,,1163.1332896362726,1142.5047077218749
11/19/2024 15:03,,1163.121597,1142.5050742955912
11/19/2024 15:03,,1163.118848,1142.523577
11/19/2024 15:03,,1163.1067581179998,1142.519233
11/19/2024 15:03,,1163.1249103530001,1142.507292
11/19/2024 15:03,,1163.1359841462927,1142.493778
11/19/2024 15:03,,1163.058149,1142.4911397144288
11/19/2024 15:03,,1163.137252,1142.4876234540002
11/19/2024 15:03,,1163.133287,1142.493316
11/19/2024 15:03,,1163.048846,1142.477849
11/19/2024 15:03,,1163.0560429729458,1142.479871
11/19/2024 15:03,,1163.121426,1142.4827327104208
11/19/2024 15:03,,1163.122595,1142.4780165870002
11/19/2024 15:03,,1163.122684,1142.466617
11/19/2024 15:03,,1163.044729,1142.449017
11/19/2024 15:03,,1163.1283523456914,1142.456802
11/19/2024 15:03,,1163.1262850599999,1142.4655555971945
11/19/2024 15:03,,1163.110752,1142.4448990760002
11/19/2024 15:03,,1163.1122,1142.4517271420002
11/19/2024 15:03,,1163.1048953499999,1142.4582178750002
11/19/2024 15:03,,1163.110856900901,1142.443917
11/19/2024 15:03,,1163.111543,1142.442510457916
11/19/2024 15:03,,1163.099079,1142.449785
11/19/2024 15:03,,1162.973092,1142.439723
11/19/2024 15:03,,1163.060478,1142.406671
11/19/2024 15:03,,1163.0301301042084,1142.420891
11/19/2024 15:03,,1163.0825610050001,1142.4256933476954
11/19/2024 15:03,,1163.096237,1142.417902
11/19/2024 15:03,,1163.104165,1142.411108
11/19/2024 15:03,,1163.077368,1142.415722
11/19/2024 15:03,,1163.0837697525048,1142.411095
11/19/2024 15:03,,1163.074379,1142.3899018897796
11/19/2024 15:03,,1162.993399,1142.409663
11/19/2024 15:03,,1162.984393,1142.3898324929999
11/19/2024 15:03,,1163.056375,1142.3868241359999
11/19/2024 15:03,,1163.0736739919842,1142.362606
11/19/2024 15:03,,1163.067164,1142.382831511022
11/19/2024 15:03,,1163.0606107610001,1142.386616
11/19/2024 15:03,,1163.0589842670001,1142.3721067840002
11/19/2024 15:04,,1163.045931,1142.3826975759998
11/19/2024 15:04,,1163.0325109509017,1142.3552727640001
11/19/2024 15:04,,1163.0417,1142.3649193783783
11/19/2024 15:04,,1163.0470511980002,1142.421665
11/19/2024 15:04,,1163.0313923420001,1142.349088
11/19/2024 15:04,,1163.0322115410002,1142.357306
11/19/2024 15:04,,1163.025413803607,1142.3669521850002
11/19/2024 15:04,,1162.999423,1142.347487278557
11/19/2024 15:04,,1163.007808,1142.354851
11/19/2024 15:04,,1162.9994392419999,1142.365082
11/19/2024 15:04,,1163.0042676889998,1142.370555
11/19/2024 15:04,,1163.0064076953909,1142.3409218890001
11/19/2024 15:04,,1162.998766,1142.356003138138
11/19/2024 15:04,,1162.993703,1142.323144
11/19/2024 15:04,,1163.0000500469998,1142.335302
11/19/2024 15:04,,1162.991972,1142.328213
11/19/2024 15:04,,1162.9995497024047,1142.324927
11/19/2024 15:04,,1162.977655,1142.3135981389999
11/19/2024 15:04,,1162.982604,1142.3207905981965
11/19/2024 15:04,,1162.964252,1142.3237709900002
11/19/2024 15:04,,1162.955505,1142.3736577079999
11/19/2024 15:04,,1162.949883,1142.308587
11/19/2024 15:04,,1162.9434680561121,1142.306902
11/19/2024 15:04,,1162.953923,1142.2972473747495
11/19/2024 15:04,,1162.9339251610002,1142.30033
11/19/2024 15:04,,1162.9429612390002,1142.3714129969999
11/19/2024 15:04,,1162.9360999980001,1142.4257190340002
11/19/2024 15:04,,1162.9083763366732,1142.3481085429999
11/19/2024 15:04,,1162.915243,1142.3755714599197
11/19/2024 15:04,,1162.918936,1142.52649
11/19/2024 15:04,,1162.914462,1142.558918
11/19/2024 15:04,,1162.9054529750001,1142.4089989440001
11/19/2024 15:04,,1162.909184288577,1142.552338
11/19/2024 15:04,,1162.914024,1142.496340741483
11/19/2024 15:04,,1162.900135,1142.555198
11/19/2024 15:04,,1162.891294,1142.567473
11/19/2024 15:04,,1162.882544,1142.446265
11/19/2024 15:04,,1162.867559,1142.554769
11/19/2024 15:04,,1162.873254,1142.759045
11/19/2024 15:04,,1162.855614,1142.647648
11/19/2024 15:04,,1162.852639,1142.4242711040001
11/19/2024 15:04,,1162.836723,1142.567679
11/19/2024 15:04,,1162.8479690060121,1142.603993
11/19/2024 15:04,,1162.840449,1142.6676100851703
11/19/2024 15:04,,1162.8351356879998,1142.749279
11/19/2024 15:04,,1162.817936,1142.67556
11/19/2024 15:04,,1162.824551,1142.746089
11/19/2024 15:04,,1162.8263295280562,1142.606175
11/19/2024 15:04,,1162.806349,1142.618514013026
11/19/2024 15:04,,1162.815478,1142.732809
11/19/2024 15:04,,1162.805846,1142.670099
11/19/2024 15:04,,1162.787025,1142.710765
11/19/2024 15:04,,1162.7879001753508,1142.659091
11/19/2024 15:04,,1162.785966,1142.592173541082
11/19/2024 15:04,,1162.789618,1142.5898013190001
11/19/2024 15:04,,1162.783616,1142.705061
11/19/2024 15:04,,1162.774091,1142.7079784890002
11/19/2024 15:04,,1162.7638468977957,1142.7004032119999
11/19/2024 15:04,,1162.759961,1142.7034648466934
11/19/2024 15:04,,1162.755038,1142.7841851790001
11/19/2024 15:05,,1162.7442655480002,1142.768644
11/19/2024 15:05,,1162.756816,1142.775637
11/19/2024 15:05,,1162.7498695531062,1142.68067
11/19/2024 15:05,,1162.75218,1142.7477211162325
11/19/2024 15:05,,1162.737193,1142.7415349550001
11/19/2024 15:05,,1162.716405,1142.7478
11/19/2024 15:05,,1162.71221,1142.681416
11/19/2024 15:05,,1162.7076642244488,1142.741137
11/19/2024 15:05,,1162.694313,1142.729556
11/19/2024 15:05,,1162.696769,1142.7394671420002
11/19/2024 15:05,,1162.705058,1142.7285094029999
11/19/2024 15:05,,1162.692368,1142.7370903469998
11/19/2024 15:05,,1162.6917869008016,1142.732432
11/19/2024 15:05,,1162.691503,1142.729177255511
11/19/2024 15:05,,1162.661952831643,1142.7023367870001
11/19/2024 15:05,,1162.6624725099896,1142.711571
11/19/2024 15:05,,1162.6601784373024,1142.716004
11/19/2024 15:05,,1162.6639797055839,1142.706214
11/19/2024 15:05,,1162.658715636821,1142.7178781993987
11/19/2024 15:05,,1162.6588567267988,1142.717613
11/19/2024 15:05,,1162.6491583804573,1142.7138
11/19/2024 15:05,,1162.6405970834226,1142.696285
11/19/2024 15:05,,1162.6340345264798,1142.7082605550002
11/19/2024 15:05,,1162.6153621029866,1142.692758463928
11/19/2024 15:05,,1162.6127667350002,1142.699641
11/19/2024 15:05,,1162.594173,1142.68852
11/19/2024 15:05,,1162.597451,1142.680377
11/19/2024 15:05,,1162.6050952424848,1142.675938
11/19/2024 15:05,,1162.5940683039998,1142.674142222445
11/19/2024 15:05,,1162.5876834360001,1142.667408
11/19/2024 15:05,,1162.567178,1142.680851
11/19/2024 15:05,,1162.569796,1142.678086
11/19/2024 15:05,,1162.550601311623,1142.6766671990001
11/19/2024 15:05,,1162.5321192600002,1142.6704018208209
11/19/2024 15:05,,1162.5358307380002,1142.657648
11/19/2024 15:05,,1162.5289199330002,1142.66876
11/19/2024 15:05,,1162.5068380740001,1142.6610367389999
11/19/2024 15:05,,1162.5184575631263,1142.6788613760002
11/19/2024 15:05,,1162.49471,1142.672603981964
11/19/2024 15:05,,1162.508598,1142.678797
11/19/2024 15:05,,1162.507606,1142.656427
11/19/2024 15:05,,1162.493654,1142.665046
11/19/2024 15:05,,1162.488687012024,1142.6418623959999
11/19/2024 15:05,,1162.466769,1142.6535096376376
11/19/2024 15:05,,1162.471489,1142.6668245810001
11/19/2024 15:05,,1162.4537725579999,1142.6423509150002
11/19/2024 15:05,,1162.448597,1142.656261
11/19/2024 15:05,,1162.5064840821644,1142.638457
11/19/2024 15:05,,1162.44074,1142.6518333667336
11/19/2024 15:05,,1162.4372034159999,1142.6354594040001
11/19/2024 15:05,,1162.4353663939999,1142.653175
11/19/2024 15:05,,1162.4411008309999,1142.631031
11/19/2024 15:05,,1162.514033212425,1142.6191582539998
11/19/2024 15:05,,1162.477266,1142.6183620791583
11/19/2024 15:05,,1162.5423,1142.6200654549998
11/19/2024 15:05,,1162.477332,1142.611998
11/19/2024 15:05,,1162.509082,1142.619595
11/19/2024 15:05,,1162.5822476613225,1142.606849
11/19/2024 15:05,,1162.633082,1142.6068948156312
11/19/2024 15:05,,1162.642807,1142.6104972389999
11/19/2024 15:06,,1162.8303701959999,1142.601858
11/19/2024 15:06,,1162.564623,1142.612434
11/19/2024 15:06,,1162.5191694799598,1142.624615
11/19/2024 15:06,,1162.701701,1142.5892387004008
11/19/2024 15:06,,1162.8344850580002,1142.587576
11/19/2024 15:06,,1162.832361,1142.5832221399999
11/19/2024 15:06,,1162.761797,1142.588202
11/19/2024 15:06,,1162.6918093637273,1142.601802
11/19/2024 15:06,,1162.802299,1142.5783001052105
11/19/2024 15:06,,1162.803561,1142.585001
11/19/2024 15:06,,1162.78315,1142.590006
11/19/2024 15:06,,1162.711802,1142.580578
11/19/2024 15:06,,1162.7708229268537,1142.578897
11/19/2024 15:06,,1162.7564194259999,1142.5622744649297
11/19/2024 15:06,,1162.75038,1142.5657780180002
11/19/2024 15:06,,1162.763358,1142.541427
11/19/2024 15:06,,1162.7436380479999,1142.5517036939998
11/19/2024 15:06,,1162.7713131212427,1142.552181
11/19/2024 15:06,,1162.754723,1142.5476231913829
11/19/2024 15:06,,1162.748917,1142.549912
11/19/2024 15:06,,1162.7402548819998,1142.5544056830001
11/19/2024 15:06,,1162.7220649649998,1142.5484473689999
11/19/2024 15:06,,1162.728081,1142.5402498310002
11/19/2024 15:06,,1162.737815,1142.5409157094189
11/19/2024 15:06,,1162.725409,1142.5412714450001
11/19/2024 15:06,,1162.720334,1142.549789
11/19/2024 15:06,,1162.715726,1142.515944
11/19/2024 15:06,,1162.7042969539077,1142.509361
11/19/2024 15:06,,1162.697977,1142.5086541793587
11/19/2024 15:06,,1162.696362,1142.516453
11/19/2024 15:06,,1162.70402,1142.513166
11/19/2024 15:06,,1162.6977045499998,1142.493711
11/19/2024 15:06,,1162.6884412362363,1142.5155613230002
11/19/2024 15:06,,1162.6829550300001,1142.5071660761523
11/19/2024 15:06,,1162.6743402529999,1142.5158333640002
11/19/2024 15:06,,1162.6473,1142.4900853679999
11/19/2024 15:06,,1162.651963,1142.491079
11/19/2024 15:06,,1162.6571801513026,1142.484905
11/19/2024 15:06,,1162.6361060240001,1142.490972963928
11/19/2024 15:06,,1162.621612,1142.48597
11/19/2024 15:06,,1162.6267731399998,1142.496915
11/19/2024 15:06,,1162.607837,1142.48459
11/19/2024 15:06,,1162.6108385501002,1142.4698626979998
11/19/2024 15:06,,1162.612,1142.4744774208416
11/19/2024 15:06,,1162.609275,1142.470875
11/19/2024 15:06,,1162.602739,1142.4809768139999
11/19/2024 15:06,,1162.590579,1142.473634
11/19/2024 15:06,,1162.5928300561122,1142.466854
11/19/2024 15:06,,1162.581948,1142.4781920150301
11/19/2024 15:06,,1162.562978,1142.467193
11/19/2024 15:06,,1162.548019,1142.4541253959999
11/19/2024 15:06,,1162.557946,1142.457977
11/19/2024 15:06,,1162.550527730461,1142.452376
11/19/2024 15:06,,1162.5535225849999,1142.4503374238477
11/19/2024 15:06,,1162.5484070910002,1142.444998
11/19/2024 15:06,,1162.524097,1142.447682
11/19/2024 15:06,,1162.529667,1142.433793
11/19/2024 15:06,,1162.5273535961924,1142.447034
11/19/2024 15:06,,1162.5232,1142.4238101761762
11/19/2024 15:06,,1162.520182,1142.4291918049998
11/19/2024 15:07,,1162.518243,1142.415334
11/19/2024 15:07,,1162.5150136949999,1142.434493
11/19/2024 15:07,,1162.5055397204408,1142.419271
11/19/2024 15:07,,1162.5029101490002,1142.4120237044087
11/19/2024 15:07,,1162.501829,1142.4067389909999
11/19/2024 15:07,,1162.494737,1142.397237
11/19/2024 15:07,,1162.4827501729999,1142.405366
11/19/2024 15:07,,1162.4800955791582,1142.402582
11/19/2024 15:07,,1162.4690389690002,1142.4020695921845
11/19/2024 15:07,,1162.444062,1142.403326
11/19/2024 15:07,,1162.447862,1142.391242
11/19/2024 15:07,,1162.444017,1142.392283
11/19/2024 15:07,,1162.426078725451,1142.37588
11/19/2024 15:07,,1162.4415476240001,1142.3949877625253
11/19/2024 15:07,,1162.446872,1142.4061486800001
11/19/2024 15:07,,1162.426482,1142.378993
11/19/2024 15:07,,1162.412674,1142.361703
11/19/2024 15:07,,1162.4092976743486,1142.387328
11/19/2024 15:07,,1162.421606,1142.3958664278557
11/19/2024 15:07,,1162.42768,1142.356454
11/19/2024 15:07,,1162.4174671100002,1142.363955
11/19/2024 15:07,,1162.405923,1142.373277
11/19/2024 15:07,,1162.4202288587176,1142.365875
11/19/2024 15:07,,1162.421333,1142.3743115330662
11/19/2024 15:07,,1162.423661,1142.3627727039998
11/19/2024 15:07,,1162.421025,1142.3705906750001
11/19/2024 15:07,,1162.386829,1142.367774
11/19/2024 15:07,,1162.3920075611222,1142.3534069070001
11/19/2024 15:07,,1162.39324,1142.3531013216432
11/19/2024 15:07,,1162.391213,1142.340964
11/19/2024 15:07,,1162.369095,1142.3629999230002
11/19/2024 15:07,,1162.373458,1142.3547451559998
11/19/2024 15:07,,1162.3657858166332,1142.337563
11/19/2024 15:07,,1162.3595733660002,1142.3375455991984
11/19/2024 15:07,,1162.343897,1142.343351
11/19/2024 15:07,,1162.352446,1142.341586
11/19/2024 15:07,,1162.3550062220002,1142.337293
11/19/2024 15:07,,1162.333267475952,1142.330551
11/19/2024 15:07,,1162.3365564399999,1142.3376222412412
11/19/2024 15:07,,1162.320313,1142.335435
11/19/2024 15:07,,1162.314978,1142.3388233070002
11/19/2024 15:07,,1162.296704,1142.322294
11/19/2024 15:07,,1162.308897188377,1142.328392
11/19/2024 15:07,,1162.299924,1142.3148540240481
11/19/2024 15:07,,1162.2740108950002,1142.317609
11/19/2024 15:07,,1162.273101,1142.309414
11/19/2024 15:07,,1162.28822,1142.310104
11/19/2024 15:07,,1162.2717027004007,1142.323694
11/19/2024 15:07,,1162.2603676390002,1142.3229356513025
11/19/2024 15:07,,1162.278212,1142.313851
11/19/2024 15:07,,1162.266555,1142.298278
11/19/2024 15:07,,1162.2520384700001,1142.28759
11/19/2024 15:07,,1162.255763997996,1142.286926
11/19/2024 15:07,,1162.237385,1142.2904275851704
11/19/2024 15:07,,1162.254324,1142.294774
11/19/2024 15:07,,1162.226161,1142.28785
11/19/2024 15:07,,1162.25122,1142.288569
11/19/2024 15:07,,1162.2416896713426,1142.290955
11/19/2024 15:07,,1162.243711,1142.300009841842
11/19/2024 15:07,,1162.223821,1142.28423
11/19/2024 15:08,,1162.254287,1142.253129
11/19/2024 15:08,,1162.243017,1142.2841374870002
11/19/2024 15:08,,1162.2305016603207,1142.2943930440001
11/19/2024 15:08,,1162.2369365660002,1142.286717298597
11/19/2024 15:08,,1162.2197086216217,1142.284533
11/19/2024 15:08,,1162.2148999768146,1142.277197
11/19/2024 15:08,,1162.2080308314607,1142.285355
11/19/2024 15:08,,1162.191611057232,1142.266225
11/19/2024 15:08,,1162.1954331129998,1142.2775978877755
11/19/2024 15:08,,1162.1866090761423,1142.302606
11/19/2024 15:08,,1162.1794435257082,1142.2736189260002
11/19/2024 15:08,,1162.1796005132555,1142.279769
11/19/2024 15:08,,1162.1870753081896,1142.2665495869999
11/19/2024 15:08,,1162.1891094408713,1142.2570191322645
11/19/2024 15:08,,1162.181225693446,1142.251042
11/19/2024 15:08,,1162.1572957418982,1142.2483375059999
11/19/2024 15:08,,1162.1817299767677,1142.2606
11/19/2024 15:08,,1162.1789528316635,1142.255374
11/19/2024 15:08,,1162.159525,1142.245608244489
11/19/2024 15:08,,1162.1459076370002,1142.2366354449998
11/19/2024 15:08,,1162.1697933799999,1142.232338
11/19/2024 15:08,,1162.151408,1142.2303724160001
11/19/2024 15:08,,1162.163076016032,1142.24155
11/19/2024 15:08,,1162.155763,1142.2412299879759
11/19/2024 15:08,,1162.162056,1142.233813
11/19/2024 15:08,,1162.164173,1142.238148
11/19/2024 15:08,,1162.157373,1142.2287359279999
11/19/2024 15:08,,1162.1539368266533,1142.236997
11/19/2024 15:08,,1162.1760351480002,1142.238053
11/19/2024 15:08,,1162.176526,1142.2114001833668
11/19/2024 15:08,,1162.160515,1142.1967089189998
11/19/2024 15:08,,1162.1655924190002,1142.211397
11/19/2024 15:08,,1162.150922,1142.216554
11/19/2024 15:08,,1162.157747,1142.192084
11/19/2024 15:08,,1162.1637136929999,1142.2102178857715
11/19/2024 15:08,,1162.163684,1142.217167
11/19/2024 15:08,,1162.1650729189998,1142.192287
11/19/2024 15:08,,1162.1442315499999,1142.195971
11/19/2024 15:08,,1162.1567428857716,1142.197638
11/19/2024 15:08,,1162.164502,1142.1824127535072
11/19/2024 15:08,,1162.1650695780002,1142.198273
11/19/2024 15:08,,1162.1715347919999,1142.171696899699
11/19/2024 15:08,,1162.180225,1142.1896692216599
11/19/2024 15:08,,1162.1635151252506,1142.1758695644996
11/19/2024 15:08,,1162.1551263210001,1142.194577324623
11/19/2024 15:08,,1162.1463880439999,1142.1762481810865
11/19/2024 15:08,,1162.149533,1142.1648955210085
